Date,GOOGL,SIE.DE,ROG.SW,ASML,TCS.NS,GRAB,CEG
2010-04-14,14.65186882019043,38.15021896362305,102.98585510253906,33.18019104003906,,,
2010-04-15,14.808585166931152,37.98396301269531,105.84823608398438,33.07603454589844,323.78338623046875,,
2010-04-16,13.685442924499512,36.955257415771484,104.41705322265625,32.76354217529297,321.1825866699219,,
2010-04-19,13.684196472167969,37.417667388916016,104.71520233154297,32.88665008544922,319.9414367675781,,
2010-04-20,13.807083129882812,38.38401412963867,104.83447265625,33.928260803222656,311.0951843261719,,
2010-04-21,13.788675308227539,37.96837615966797,104.35740661621094,33.634708404541016,309.32196044921875,,
2010-04-22,13.608574867248535,37.0903434753418,102.80696105957031,33.795692443847656,309.6964111328125,,
2010-04-23,13.55708122253418,37.83849334716797,102.80696105957031,33.748348236083984,307.43072509765625,,
2010-04-26,13.22498893737793,39.3399772644043,102.44915771484375,33.672584533691406,309.3614196777344,,
2010-04-27,13.160810470581055,37.94239807128906,101.1968765258789,31.845033645629883,310.2283020019531,,
2010-04-28,13.164043426513672,37.396881103515625,100.48129272460938,31.267404556274414,303.5296325683594,,
2010-04-29,13.2339448928833,37.88005447387695,101.79319763183594,31.55149269104004,299.3725280761719,,
2010-04-30,13.077225685119629,38.62299728393555,101.43540954589844,30.926513671875,301.59881591796875,,
2010-05-03,13.199118614196777,37.973567962646484,99.64643096923828,31.51361083984375,302.1505126953125,,
2010-05-04,12.5963773727417,36.82537078857422,98.93082427978516,30.5288028717041,299.8651428222656,,
2010-05-05,12.680706977844238,36.778621673583984,98.81156158447266,29.58188819885254,301.73675537109375,,
2010-05-06,12.404831886291504,36.76302719116211,98.99044799804688,28.81488037109375,302.2686462402344,,
2010-05-07,12.267271041870117,35.45897674560547,96.664794921875,28.03839874267578,292.141845703125,,
2010-05-10,12.976480484008789,38.18658447265625,98.39414978027344,29.903837203979492,303.5098571777344,,
2010-05-11,12.663043975830078,38.96070861816406,98.75191497802734,29.193647384643555,298.012939453125,,
2010-05-12,12.571998596191406,39.61533737182617,98.45375061035156,30.093223571777344,299.2543640136719,,
2010-05-13,12.70856761932373,40.472591400146484,,28.98532485961914,301.6777038574219,,
2010-05-14,12.62523365020752,38.425575256347656,97.44001007080078,28.33194351196289,300.98809814453125,,
2010-05-17,12.636178016662598,38.50870132446289,97.7381591796875,28.54026985168457,293.85601806640625,,
2010-05-18,12.397369384765625,39.7192497253418,97.7381591796875,27.006250381469727,289.6593322753906,,
2010-05-19,12.299359321594238,38.628196716308594,97.141845703125,27.29033088684082,284.30047607421875,,
2010-05-20,11.816271781921387,37.31374740600586,95.47212982177734,26.58013343811035,287.64984130859375,,
2010-05-21,11.74263858795166,36.93967056274414,93.38497161865234,27.3660831451416,283.19720458984375,,
2010-05-24,11.86975383758545,36.73705291748047,,26.53278923034668,282.7636413574219,,
2010-05-25,11.867515563964844,35.67717742919922,91.35745239257812,26.267656326293945,275.6512145996094,,
2010-05-26,11.827713966369629,36.804595947265625,92.55010223388672,26.078271865844727,290.802001953125,,
2010-05-27,12.200602531433105,38.160614013671875,94.10057067871094,27.39449119567871,292.3191833496094,,
2010-05-28,12.080451011657715,38.160614013671875,94.99505615234375,26.760047912597656,295.84588623046875,,
2010-05-31,,38.45675277709961,94.63726043701172,,292.79193115234375,,
2010-06-01,11.999356269836426,38.451560974121094,95.59139251708984,26.608537673950195,291.2749938964844,,
2010-06-02,12.272992134094238,38.38401412963867,97.141845703125,27.725914001464844,297.2053527832031,,
2010-06-03,12.577223777770996,38.893165588378906,98.21524047851562,28.1614990234375,301.61859130859375,,
2010-06-04,12.406076431274414,37.77095413208008,96.54551696777344,26.475980758666992,301.5791015625,,
2010-06-07,12.077716827392578,37.396881103515625,95.4124984741211,25.699499130249023,296.81121826171875,,
2010-06-08,12.059309005737305,37.693016052246094,93.9813003540039,26.34341049194336,295.6094665527344,,
2010-06-09,11.791643142700195,38.81003952026367,94.39873504638672,26.258182525634766,288.8515930175781,,
2010-06-10,12.11478042602539,39.563385009765625,93.9813003540039,27.6312198638916,295.7275695800781,,
2010-06-11,12.151845932006836,38.628196716308594,92.60974884033203,27.87742805480957,299.1163330078125,,
2010-06-14,12.019755363464355,40.186832427978516,92.9675521850586,28.455045700073242,307.745849609375,,
2010-06-15,12.387918472290039,40.59208297729492,93.44461822509766,29.28834342956543,303.4287414550781,,
2010-06-16,12.469511032104492,40.63883590698242,94.57763671875,28.947444915771484,306.8745422363281,,
2010-06-17,12.439908027648926,40.249176025390625,94.75653076171875,29.36409568786621,307.072509765625,,
2010-06-18,12.438663482666016,40.14007568359375,92.43084716796875,29.269399642944336,310.20159912109375,,
2010-06-21,12.153337478637695,41.1635856628418,92.60974884033203,29.089488983154297,311.9838562011719,,
2010-06-22,12.09587574005127,40.78950881958008,92.78865051269531,28.33194351196289,308.3993835449219,,
2010-06-23,11.991394996643066,40.16606140136719,92.49049377441406,28.50239372253418,311.4293212890625,,
2010-06-24,11.818509101867676,39.06980895996094,92.49049377441406,27.90583038330078,306.3398742675781,,
2010-06-25,11.758310317993164,39.02825164794922,92.07305145263672,28.06681251525879,300.41876220703125,,
2010-06-28,11.743385314941406,39.7452278137207,91.95379638671875,27.754323959350586,302.89410400390625,,
2010-06-29,11.300098419189453,38.21256637573242,89.32994079589844,26.277118682861328,298.55694580078125,,
2010-06-30,11.068502426147461,38.45675277709961,88.91252136230469,26.011980056762695,297.4480285644531,,
2010-07-01,10.9326810836792,37.77095413208008,87.24280548095703,26.4570369720459,289.92279052734375,,
2010-07-02,10.85954761505127,37.26179504394531,87.6005859375,26.58960723876953,294.5962829589844,,
2010-07-05,,37.22542953491211,86.52720642089844,,292.6951904296875,,
2010-07-06,10.847606658935547,37.47481155395508,87.54096984863281,27.157758712768555,300.676025390625,,
